,Location,Month,Avg_MinTemp,Avg_MaxTemp,Avg_Rainfall,RainyDays_Percent,HeavyRain_Percent,Avg_TempRange
423,Sale,4,9.224166666666667,20.73166666666667,1.5745833333333332,0.4708333333333333,0.016666666666666666,11.5075
424,Sale,5,5.948028673835125,17.336690647482015,1.067383512544803,0.48028673835125446,0.007168458781362007,11.371223021582733
425,Sale,6,3.919622641509434,14.430943396226414,1.8747169811320754,0.5547169811320755,0.01509433962264151,10.511320754716982
426,Sale,7,3.833870967741935,14.361693548387096,1.185483870967742,0.5040322580645161,0.016129032258064516,10.52782258064516
427,Sale,8,4.304435483870968,15.46048387096774,1.4701612903225807,0.5443548387096774,0.008064516129032258,11.156048387096773
428,Sale,9,6.023849372384937,17.7673640167364,1.3873949579831932,0.4686192468619247,0.0041841004184100415,11.743514644351464
429,Sale,10,7.78530612244898,20.12326530612245,1.5983471074380167,0.4489795918367347,0.012244897959183673,12.33795918367347
430,Sale,11,10.392436974789916,22.59121338912134,2.0840336134453783,0.3807531380753138,0.02510460251046025,12.187394957983193
431,Sale,12,12.03410138248848,24.46958525345622,1.8331797235023042,0.34101382488479265,0.02304147465437788,12.435483870967742
432,SalmonGums,1,14.619494584837545,31.59748201438849,1.1942238267148015,0.19784172661870503,0.014388489208633094,16.966425992779783
433,SalmonGums,2,14.468468468468469,30.121973094170404,1.04,0.20179372197309417,0.008968609865470852,15.686936936936936
434,SalmonGums,3,12.901083032490975,27.402166064981948,1.3695652173913044,0.2563176895306859,0.018050541516245487,14.501083032490975
435,SalmonGums,4,10.079583333333334,24.784583333333334,0.45749999999999996,0.1875,0.004166666666666667,14.705
436,SalmonGums,5,6.760740740740741,20.325925925925926,1.002962962962963,0.337037037037037,0.003703703703703704,13.565185185185184
437,SalmonGums,6,5.771610169491525,17.680672268907564,1.1627118644067798,0.4602510460251046,0.0041841004184100415,11.911489361702127
